schema_version,snapshot_date,module_label,module_api_name,field_label,field_display_label,field_api_name,data_type,json_type,origin_status,usage_status,visible_status,write_status,read_only_status,field_read_only_status,api_create_status,api_update_status,system_required_status,standard_layout_required_status,unique_status,encryption_status,personal_designation_status,virtual_status,length,decimal_places,history_tracking_status,external_field_status,searchable_status,filterable_status,sortable_status,help_text_status,picklist_value_count,picklist_options_status,metadata_verification_status
2,2026-08-14,Accounts,Accounts,Shipping Contact,Shipping Contact,Shipping_Contact,lookup,jsonobject,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Shipping Country,Shipping Country,Shipping_Country,text,string,system,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,100,,false,unknown,true,true,true,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Shipping Fax,Shipping Fax,Shipping_Fax,phone,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,30,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Shipping Phone,Shipping Phone,Shipping_Phone,phone,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,30,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Shipping State,Shipping State,Shipping_State,text,string,system,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,100,,false,unknown,true,true,true,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Shipping Street,Shipping Street,Shipping_Street,text,string,system,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,250,,false,unknown,true,true,true,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,SIC Code,SIC Code,SIC_Code,integer,integer,system,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,9,,false,unknown,true,true,true,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Lead Source,Lead Source,Source_Channel,picklist,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,17,captured,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Subscription Status,Subscription Status,Subscription_Status,picklist,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,6,captured,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Tag,Tag,Tag,text,jsonarray,system,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,2000,,false,unknown,true,true,false,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Ticker Symbol,Ticker Symbol,Ticker_Symbol,text,string,system,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,30,,false,unknown,true,true,true,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Title,Title,Title,text,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,100,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Vertical,Vertical,Vertical,picklist,string,custom,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,missing,3,captured,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Website,Website,Website,website,string,system,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,255,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Contact Phone,Contact Phone,Work_Phone,phone,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,50,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Accounts,Accounts,Contracts Counterparty ID,Contracts Counterparty ID,zohocontracts__Contracts_Counterparty_ID,text,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,255,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Account Name,Account Name,Account_Name,lookup,jsonobject,system,used,true,writable,false,false,true,true,optional,required,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Address,Address,Address,textarea,string,custom,unused,true,read_only,true,true,false,false,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,virtual,2000,,false,unknown,false,true,false,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Address - City,Address - City,Address_City,text,string,custom,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,255,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Address - Coordinates,Address - Coordinates,Address_Coordinates,textarea,string,custom,unused,true,read_only,true,true,false,false,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,virtual,255,,false,unknown,false,false,false,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Address - Latitude,Address - Latitude,Address_Coordinates_Latitude,double,double,custom,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,50,9,false,unknown,true,false,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Address - Longitude,Address - Longitude,Address_Coordinates_Longitude,double,double,custom,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,50,9,false,unknown,true,false,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Address - Country / Region,Address - Country / Region,Address_Country_Region,picklist,string,custom,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,not_supported,248,omitted_vendor_managed_high_cardinality_standard_set,verified_live_read_only
2,2026-08-14,Deals,Deals,Address - Flat / House No./ Building / Apartment Name,Address - Flat / House No./ Building / Apartment Name,Address_Flat_House_No_Building_Apartment_Name,text,string,custom,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,255,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Address - State / Province,Address - State / Province,Address_State_Province,picklist,string,custom,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,not_supported,3937,omitted_vendor_managed_high_cardinality_standard_set,verified_live_read_only
2,2026-08-14,Deals,Deals,Address - Street Address,Address - Street Address,Address_Street_Address,text,string,custom,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,255,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Address - Zip / Postal Code,Address - Zip / Postal Code,Address_Zip_Postal_Code,text,string,custom,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,255,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,After-Hours Call Band,After-Hours Call Band,After_Hours_Call_Band,picklist,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,7,omitted_private_qualification_threshold_values,verified_live_read_only
2,2026-08-14,Deals,Deals,After Hours Call Share,After Hours Call Share,After_Hours_Call_Share,percent,double,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,5,2,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Alert Recipient Email,Alert Recipient Email,Alert_Recipient_Email,email,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,100,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Alert Recipient Mobile,Alert Recipient Mobile,Alert_Recipient_Mobile,phone,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,30,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Alert Recipient Name,Alert Recipient Name,Alert_Recipient_Name,text,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,255,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Amount,Amount,Amount,currency,double,system,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,16,2,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Approved Fallback Destination,Approved Fallback Destination,Approved_Fallback_Destination,picklist,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,5,captured,verified_live_read_only
2,2026-08-14,Deals,Deals,Approved Fallback Number,Approved Fallback Number,Approved_Fallback_Number,phone,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,30,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Approved Test Route,Approved Test Route,Approved_Test_Route,picklist,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,4,captured,verified_live_read_only
2,2026-08-14,Deals,Deals,Attachment,Attachment,Attachment,picklist,string,custom,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,missing,5,captured,verified_live_read_only
2,2026-08-14,Deals,Deals,Authority Confirmed At,Authority Confirmed At,Authority_Confirmed_At,datetime,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Authorization Signed At,Authorization Signed At,Authorization_Signed_At,datetime,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Authorized Representative Confirmed,Authorized Representative Confirmed,Authorized_Representative_Confirmed,boolean,boolean,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,5,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Average Job Value,Average Job Value,Average_Job_Value,currency,double,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,16,2,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Average Job Value Band,Average Job Value Band,Average_Job_Value_Band,picklist,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,7,omitted_private_qualification_threshold_values,verified_live_read_only
2,2026-08-14,Deals,Deals,Backup Fee,Backup Fee,Backup_Fee,currency,double,custom,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,16,2,false,unknown,true,true,true,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Billing Customer ID,Billing Customer ID,Billing_Customer_ID,text,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,255,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Billing Subscription ID,Billing Subscription ID,Billing_Subscription_ID,text,string,custom,unused,true,writable,false,false,true,true,optional,not_present,case_insensitive,not_encrypted,not_exposed_by_fields_api,concrete,255,,false,unknown,true,true,true,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Breach Continuation Days,Breach Continuation Days,Breach_Continuation_Days,integer,integer,custom,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,9,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Commercial Fit,Commercial Fit,Budget_Fit,picklist,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,5,captured,verified_live_read_only
2,2026-08-14,Deals,Deals,Change Log Time,Change Log Time,Change_Log_Time__s,datetime,string,system,used,true,read_only,true,true,false,false,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,false,false,false,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Closing Date,Closing Date,Closing_Date,date,string,system,used,true,writable,false,false,true,true,optional,required,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,20,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Contact Name,Contact Name,Contact_Name,lookup,jsonobject,system,used,true,writable,false,false,true,true,optional,required,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Coverage Needs,Coverage Needs,Coverage_Needs,multiselectpicklist,jsonarray,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,1000,,false,unknown,true,true,true,present,8,captured,verified_live_read_only
2,2026-08-14,Deals,Deals,Created By,Created By,Created_By,ownerlookup,jsonobject,system,used,true,read_only,false,false,false,false,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Created Time,Created Time,Created_Time,datetime,string,system,used,true,read_only,false,false,false,false,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Current Call Handling,Current Call Handling,Current_Call_Handling,picklist,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,9,captured,verified_live_read_only
2,2026-08-14,Deals,Deals,Monthly Answering Cost,Monthly Answering Cost,Current_Monthly_Answering_Cost,currency,double,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,16,2,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Date,Date,Date,date,string,custom,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,20,,false,unknown,true,true,true,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Deal Name,Potential Name,Deal_Name,text,string,system,used,true,writable,false,false,true,true,required,required,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Deliverables,Deliverables,Deliverables,picklist,string,custom,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,missing,7,captured,verified_live_read_only
2,2026-08-14,Deals,Deals,Department,Department,Department,text,string,custom,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,50,,false,unknown,true,true,true,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Description,Description,Description,textarea,string,system,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,32000,,false,unknown,true,false,false,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Description Of SaaS Service,Description Of SaaS Service,Description_Of_SaaS_Service,text,string,custom,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,255,,false,unknown,true,true,true,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Email,Email,Email,email,string,custom,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,100,,false,unknown,true,true,true,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Entry Offer,Entry Offer,Entry_Offer,picklist,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,4,captured,verified_live_read_only
2,2026-08-14,Deals,Deals,Est Missed Opportunity,Est Missed Opportunity,Estimated_Monthly_Missed_Opportunity,currency,double,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,16,2,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Est Unanswered Call Rate,Est Unanswered Call Rate,Estimated_Unanswered_Call_Rate,percent,double,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,5,2,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Existing-Customer Call Handling,Existing-Customer Call Handling,Existing_Customer_Call_Handling,picklist,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,5,captured,verified_live_read_only
2,2026-08-14,Deals,Deals,Expected Revenue,Expected Revenue,Expected_Revenue,currency,double,system,used,true,read_only,true,true,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,16,2,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Forwarding Administrator Mobile,Forwarding Administrator Mobile,Forwarding_Administrator_Mobile,phone,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,30,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Forwarding Administrator Name,Forwarding Administrator Name,Forwarding_Administrator_Name,text,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,255,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Free Test Authorization Status,Free Test Authorization Status,Free_Test_Authorization_Status,picklist,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,9,captured,verified_live_read_only
2,2026-08-14,Deals,Deals,Free Test Request Notes,Free Test Request Notes,Free_Test_Request_Notes,textarea,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,2000,,false,unknown,true,true,false,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Free Test Request Submitted At,Free Test Request Submitted At,Free_Test_Request_Submitted_At,datetime,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Go-Live Approval Status,Go-Live Approval Status,Go_Live_Approval_Status,picklist,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,6,captured,verified_live_read_only
2,2026-08-14,Deals,Deals,Go-Live Approved At,Go-Live Approved At,Go_Live_Approved_At,datetime,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Governing Law State,Governing Law State,Governing_Law_State,picklist,string,custom,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,missing,51,captured,verified_live_read_only
2,2026-08-14,Deals,Deals,Record Id,Record Id,id,bigint,string,system,used,true,read_only,true,true,false,false,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,18,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Intake Submission ID,Intake Submission ID,Intake_Submission_ID,text,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,100,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Integration Readiness,Integration Readiness,Integration_Readiness,picklist,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,6,captured,verified_live_read_only
2,2026-08-14,Deals,Deals,Last Activity Time,Last Activity Time,Last_Activity_Time,datetime,string,system,used,true,read_only,false,true,false,false,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Lead Conversion Time,Lead Conversion Time,Lead_Conversion_Time,integer,integer,system,used,true,read_only,false,true,false,false,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,9,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Lead Source,Lead Source,Lead_Source,picklist,string,system,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,17,captured,verified_live_read_only
2,2026-08-14,Deals,Deals,Social Lead ID,Social Lead ID,leadchain0__Social_Lead_ID,text,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,150,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Locked,Locked,Locked__s,boolean,boolean,system,used,true,read_only,true,true,false,false,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,5,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Mobile,Mobile,Mobile,phone,string,custom,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,30,,false,unknown,true,true,true,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Modified By,Modified By,Modified_By,ownerlookup,jsonobject,system,used,true,read_only,false,false,false,false,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Modified Time,Modified Time,Modified_Time,datetime,string,system,used,true,read_only,false,false,false,false,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Monthly Inbound Call Band,Monthly Inbound Call Band,Monthly_Inbound_Call_Band,picklist,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,7,omitted_private_qualification_threshold_values,verified_live_read_only
2,2026-08-14,Deals,Deals,Monthly Inbound Calls,Monthly Inbound Calls,Monthly_Inbound_Calls,integer,integer,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,9,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Monthly Recurring Revenue,Monthly Recurring Revenue,Monthly_Recurring_Revenue,currency,double,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,16,2,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Distance,Distance,nearby_distance__s,double,double,system,used,true,read_only,true,true,false,false,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,virtual,16,2,false,unknown,false,false,true,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Next Renewal Date,Next Renewal Date,Next_Renewal_Date,date,string,custom,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,20,,false,unknown,true,true,true,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Next Step,Next Step,Next_Step,text,string,system,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,100,,false,unknown,true,true,true,missing,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Next Action,Next Action,Next_Steps,picklist,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,6,captured,verified_live_read_only
2,2026-08-14,Deals,Deals,No-Answer Delay,No-Answer Delay,No_Answer_Delay,picklist,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,present,6,captured,verified_live_read_only
2,2026-08-14,Deals,Deals,Nth,Nth,Nth,text,string,custom,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,255,,false,unknown,true,true,true,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Overall Sales Duration,Overall Sales Duration,Overall_Sales_Duration,integer,integer,system,used,true,read_only,false,true,false,false,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,9,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Deal Owner,Potential Owner,Owner,ownerlookup,jsonobject,system,used,true,writable,false,true,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,not_supported,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Pain Summary,Pain Summary,Pain_Point_Summary,textarea,string,custom,used,true,writable,false,false,true,true,optional,optional,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,2000,,false,unknown,true,true,false,present,0,not_applicable,verified_live_read_only
2,2026-08-14,Deals,Deals,Party A,Party A,Party_A,picklist,string,custom,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,missing,2,omitted_private_user_reference_values,verified_live_read_only
2,2026-08-14,Deals,Deals,Party B,Party B,Party_B,lookup,jsonobject,custom,unused,true,writable,false,false,true,true,optional,not_present,not_unique,not_encrypted,not_exposed_by_fields_api,concrete,120,,false,unknown,true,true,true,missing,0,not_applicable,verified_live_read_only
